experiment,experiment_title,owner,conditions,evaluation_split,timing_scope,config_id,label,family,status,flags,seeds_attempted,seeds_valid,acc_mean,acc_sd,acc_per_seed,wall_seconds_mean,final_path,asset_sets,epochs,n_train,index_acc_mean,index_acc_sd
resbench_resolution_only,"Resolution-only benchmark: 7 operators x 5 sites x 4 schedules, all Gaussian disabled",Max,reference recipe; evaluation every 2 epochs; fixed16 / fixed24 controls report their reduced-resolution path,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",perceptual__input__Rprog,"Shrink the input image with perceptual (SSIM-style), 16 to 24 to 32",operator,valid,,3,3,79.98333333333333,0.400790884793222,"80.32,80.09,79.54",462.29573248466664,current=target,r20bn-campaign-assets,30.0,50000.0,79.98333333333333,0.400790884793222
resbench_resolution_only,"Resolution-only benchmark: 7 operators x 5 sites x 4 schedules, all Gaussian disabled",Max,reference recipe; evaluation every 2 epochs; fixed16 / fixed24 controls report their reduced-resolution path,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",softpool__D1__Rprog,"Shrink block 1 with softmax-weighted pooling, 16 to 24 to 32",operator,valid,,3,3,80.34333333333333,0.4819059382631975,"80.16,80.89,79.98",482.49326539199996,current=target,r20bn-campaign-assets,30.0,50000.0,80.34333333333333,0.4819059382631975
resbench_resolution_only,"Resolution-only benchmark: 7 operators x 5 sites x 4 schedules, all Gaussian disabled",Max,reference recipe; evaluation every 2 epochs; fixed16 / fixed24 controls report their reduced-resolution path,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",softpool__input__Rprog,"Shrink the input image with softmax-weighted pooling, 16 to 24 to 32",operator,valid,,3,3,79.28333333333333,0.4552288801617635,"79.30,78.82,79.73",455.68489485300006,current=target,r20bn-campaign-assets,30.0,50000.0,79.28333333333335,0.4552288801617635
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",blur_conv,"Blur every conv layer, annealed to zero",,valid,,3,3,78.36666666666666,0.7718376340483329,"77.50,78.98,78.62",736.6896218306666,current=target,r20bn-campaign-assets,30.0,50000.0,78.36666666666666,0.7718376340483329
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",blur_relu,"Blur after every ReLU, annealed to zero",,valid,,3,3,79.90666666666667,0.2655811238272242,"80.06,79.60,80.06",623.604718079,current=target,r20bn-campaign-assets,30.0,50000.0,79.90666666666667,0.2655811238272242
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",plain,"Baseline: no blur, full 32x32 throughout",,valid,,3,3,75.43,0.7615116545398348,"74.58,75.66,76.05",505.16844024233325,current=target,r20bn-campaign-assets,30.0,50000.0,75.42999999999999,0.7615116545398348
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",shrink_b0,"Shrink block 0 with max-pool, 16 to 24 to 32",,valid,,3,3,80.23666666666665,0.4764801499887791,"80.04,79.89,80.78",482.7259709993332,current=target,r20bn-campaign-assets,30.0,50000.0,80.23666666666666,0.4764801499887791
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",shrink_b0_relu,"Shrink block 0, plus blur after every ReLU",,valid,,3,3,80.80333333333334,0.41476901202154987,"80.70,80.45,81.26",622.975497291,current=target,r20bn-campaign-assets,30.0,50000.0,80.80333333333334,0.4147690120215498
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",shrink_b0_relu_rf,"Shrink block 0, plus blur scaled by receptive field after every ReLU",,valid,,3,3,81.10666666666667,0.36665151483845604,"81.38,81.25,80.69",620.2751325600001,current=target,r20bn-campaign-assets,30.0,50000.0,81.10666666666665,0.366651514838456
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",shrink_b1,"Shrink block 1 with max-pool, 16 to 24 to 32",,valid,,3,3,80.36666666666666,0.6107645481962207,"80.06,81.07,79.97",499.29805371233334,current=target,r20bn-campaign-assets,30.0,50000.0,80.36666666666666,0.6107645481962207
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",shrink_b1_conv,"Shrink block 1, plus blur every conv layer",,valid,,3,3,81.51,0.21517434791350432,"81.30,81.50,81.73",733.3523422479999,current=target,r20bn-campaign-assets,30.0,50000.0,81.50999999999999,0.21517434791350432
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",shrink_b1_relu,"Shrink block 1, plus blur after every ReLU",,valid,,3,3,80.99666666666666,0.4331666346030498,"81.14,81.34,80.51",631.1124702373334,current=target,r20bn-campaign-assets,30.0,50000.0,80.99666666666667,0.4331666346030498
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",shrink_b1_relu_rf,"Shrink block 1, plus blur scaled by receptive field after every ReLU",,valid,,3,3,81.05333333333333,0.5658032638058326,"81.68,80.90,80.58",623.6557379433333,current=target,r20bn-campaign-assets,30.0,50000.0,81.05333333333333,0.5658032638058326
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",shrink_b1_relu_sqrt,"Shrink block 1, plus blur scaled by sqrt of map size after every ReLU",,valid,,3,3,80.10333333333334,0.19553345834749486,"79.90,80.29,80.12",636.3707067616668,current=target,r20bn-campaign-assets,30.0,50000.0,80.10333333333334,0.19553345834749486
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",shrink_b2,"Shrink block 2 with max-pool, 16 to 24 to 32",,valid,,3,3,80.12333333333333,0.4450093631973761,"80.57,79.68,80.12",498.6308294916668,current=target,r20bn-campaign-assets,30.0,50000.0,80.12333333333333,0.44500936319737605
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",shrink_b2_relu,"Shrink block 2, plus blur after every ReLU",,valid,,3,3,80.95,0.2515949125081839,"80.66,81.11,81.08",619.8629724153333,current=target,r20bn-campaign-assets,30.0,50000.0,80.95,0.2515949125081839
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",shrink_b2_relu_rf,"Shrink block 2, plus blur scaled by receptive field after every ReLU",,valid,,3,3,80.93666666666665,0.17243356208503213,"80.75,80.97,81.09",621.4016611446667,current=target,r20bn-campaign-assets,30.0,50000.0,80.93666666666667,0.17243356208503213
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",shrink_input,"Shrink the input image, 16 to 24 to 32",,valid,,3,3,79.28,0.5300000000000027,"78.75,79.28,79.81",481.50206805099987,current=target,r20bn-campaign-assets,30.0,50000.0,79.28,0.5300000000000027
unified_selected,"Promising methods in one batch, evaluated every epoch",Max,reference recipe; evaluation after every epoch; per-epoch mean training loss recorded,test,"wall_seconds from model construction to summary write, including evaluations and checkpoint writes; eval_seconds counts snapshot evaluation only; train_seconds = wall - eval (so it includes data indexing and checkpoint I/O). One T4, two cells in parallel on a two-GPU kernel.",shrink_input_relu,"Shrink the input image, plus blur after every ReLU",,valid,,3,3,80.91666666666666,0.3758102358017058,"81.35,80.68,80.72",618.9203341713334,current=target,r20bn-campaign-assets,30.0,50000.0,80.91666666666667,0.3758102358017058
